brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WY (medium-dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549523sw?$50px$,60WY (medium-dark warm w/ golden undertone),NA,60WY,RGB,#AE8354,31.33333333,0.357142857,0.505882353
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WR (medium-dark warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549569sw?$50px$,60WR (medium-dark warm w/ rich undertone),NA,60WR,RGB,#A87953,26.82352941,0.338645418,0.492156863
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,60WO (medium-dark warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549567sw?$50px$,60WO (medium-dark warm w/ peachy undertone),NA,60WO,RGB,#97714B,30,0.336283186,0.443137255
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,61NN (medium-dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549568sw?$50px$,61NN (medium-dark neutral w/ neutral undertone),NA,61NN,RGB,#9D7249,29.28571429,0.365217391,0.450980392
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70WY (dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549573sw?$50px$,70WY (dark warm w/ golden undertone),NA,70WY,RGB,#835C3F,25.58823529,0.350515464,0.380392157
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70NN (dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549566sw?$50px$,70NN (dark neutral w/ neutral undertone),NA,70NN,RGB,#A07554,26.05263158,0.31147541,0.478431373
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,71NN (dark neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549581sw?$50px$,71NN (dark neutral w/ neutral undertone),NA,71NN,RGB,#835E40,26.86567164,0.343589744,0.382352941
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70WR (dark warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549572sw?$50px$,70WR (dark warm w/ rich undertone),NA,70WR,RGB,#77523D,21.72413793,0.322222222,0.352941176
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,71WY (dark warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549570sw?$50px$,71WY (dark warm w/ golden undertone),NA,71WY,RGB,#7C5941,24.40677966,0.312169312,0.370588235
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,70CB (dark cool w/ plum undertone),https://images.ulta.com/is/image/Ulta/2549571sw?$50px$,70CB (dark cool w/ plum undertone),NA,70CB,RGB,#815F40,28.61538462,0.336787565,0.378431373
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,80WY (deep warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549576sw?$50px$,80WY (deep warm w/ golden undertone),NA,80WY,RGB,#73543F,24.23076923,0.292134831,0.349019608
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,80WO (deep warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549574sw?$50px$,80WO (deep warm w/ peachy undertone),NA,80WO,RGB,#6D4D3C,20.81632653,0.289940828,0.331372549
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,80NN (deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549584sw?$50px$,80NN (deep neutral w/ neutral undertone),NA,80NN,RGB,#69523C,29.33333333,0.272727273,0.323529412
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,81NN (deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549578sw?$50px$,81NN (deep neutral w/ neutral undertone),NA,81NN,RGB,#5B4336,21.08108108,0.255172414,0.284313725
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,81WY (deep warm w/ golden undertone),https://images.ulta.com/is/image/Ulta/2549575sw?$50px$,81WY (deep warm w/ golden undertone),NA,81WY,RGB,#5E4230,23.47826087,0.323943662,0.278431373
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,80CG (deep cool w/n olive undertone),https://images.ulta.com/is/image/Ulta/2549580sw?$50px$,80CG (deep cool w/n olive undertone),NA,80CG,RGB,#6D4F3B,24,0.297619048,0.329411765
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,80WR (deep warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549587sw?$50px$,80WR (deep warm w/ rich undertone),NA,80WR,RGB,#654438,16,0.286624204,0.307843137
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,90NN (ultra-deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549585sw?$50px$,90NN (ultra-deep neutral w/ neutral undertone),NA,90NN,RGB,#5E4134,18.57142857,0.287671233,0.28627451
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,90WO (ultra-deep warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549583sw?$50px$,90WO (ultra-deep warm w/ peachy undertone),NA,90WO,RGB,#4E332B,13.71428571,0.289256198,0.237254902
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,90WR (ultra-deep warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549588sw?$50px$,90WR (ultra-deep warm w/ rich undertone),NA,90WR,RGB,#563831,11.35135135,0.274074074,0.264705882
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,91NN (ultra-deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549577sw?$50px$,91NN (ultra-deep neutral w/ neutral undertone),NA,91NN,RGB,#543F35,19.35483871,0.226277372,0.268627451
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,91WR (ultra-deep warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549586sw?$50px$,91WR (ultra-deep warm w/ rich undertone),NA,91WR,RGB,#4E312D,7.272727273,0.268292683,0.241176471
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,92NN (ultra-deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549589sw?$50px$,92NN (ultra-deep neutral w/ neutral undertone),NA,92NN,RGB,#392B27,13.33333333,0.1875,0.188235294
Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,90CB (ultra-deep cool w/ plum undertone),https://images.ulta.com/is/image/Ulta/2549579sw?$50px$,90CB (ultra-deep cool w/ plum undertone),NA,90CB,RGB,#463631,14.28571429,0.176470588,0.233333333
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,100 Sudan (for the deepest darkest skin w/ a cool undertone)  selected,https://images.ulta.com/is/image/Ulta/2550479sw?$tn$,100 Sudan (for the deepest darkest skin w/ a cool undertone),Sudan,100,RGB,#382725,6.315789474,0.204301075,0.182352941
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,110 Senegal (for the deepest darkest skin w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2550477sw?$50px$,110 Senegal (for the deepest darkest skin w/ a neutral undertone),Senegal,110,RGB,#54332B,11.70731707,0.322834646,0.249019608
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,120 Chad (for the deepest darkest skin w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2550480sw?$50px$,120 Chad (for the deepest darkest skin w/ neutral undertone),Chad,120,RGB,#4C2C26,9.473684211,0.333333333,0.223529412
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,130 Mali (for the deepest darkest skin tone w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2550478sw?$50px$,130 Mali (for the deepest darkest skin tone w/ a warm undertone),Mali,130,RGB,#613327,12.4137931,0.426470588,0.266666667
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,140 Angola (for deep dark skin w/ a warm olive undertone),https://images.ulta.com/is/image/Ulta/2550485sw?$50px$,140 Angola (for deep dark skin w/ a warm olive undertone),Angola,140,RGB,#723A28,14.59459459,0.480519481,0.301960784
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,150 Kano (for deep dark skin w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2550484sw?$50px$,150 Kano (for deep dark skin w/ a warm undertone),Kano,150,RGB,#8B4329,15.91836735,0.544444444,0.352941176
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,200 Kenya (for deep dark skin w/ a warm golden undertone),https://images.ulta.com/is/image/Ulta/2550482sw?$50px$,200 Kenya (for deep dark skin w/ a warm golden undertone),Kenya,200,RGB,#8D4525,18.46153846,0.584269663,0.349019608
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,205 Tanzania (for deep dark skin w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2550481sw?$50px$,205 Tanzania (for deep dark skin w/ a cool undertone),Tanzania,205,RGB,#894327,17.14285714,0.556818182,0.345098039
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,210 Togo (for deep dark skin w/ a cool olive undertone),https://images.ulta.com/is/image/Ulta/2550483sw?$50px$,210 Togo (for deep dark skin w/ a cool olive undertone),Togo,210,RGB,#7A4129,17.77777778,0.496932515,0.319607843
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,220 Dakar (for deep dark skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2550489sw?$50px$,220 Dakar (for deep dark skin w/ warm undertones),Dakar,220,RGB,#90452A,15.88235294,0.548387097,0.364705882
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,230 Malawi (for dark skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550490sw?$50px$,230 Malawi (for dark skin w/ golden undertones),Malawi,230,RGB,#9E5426,23,0.612244898,0.384313725
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,240 Lagos (for dark skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550502sw?$50px$,240 Lagos (for dark skin w/ neutral undertones),Lagos,240,RGB,#90502D,21.21212121,0.523809524,0.370588235
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,300 Gabon (for dark skin w/ neutral golden undertones),https://images.ulta.com/is/image/Ulta/2550511sw?$50px$,300 Gabon (for dark skin w/ neutral golden undertones),Gabon,300,RGB,#9D5637,18.23529412,0.481132075,0.415686275
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,310 Burkina (i am magic creamy foundations for dark skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550504sw?$50px$,310 Burkina (i am magic creamy foundations for dark skin w/ neutral warm undertones),Burkina,310,RGB,#9E542D,20.7079646,0.556650246,0.398039216
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,320 Zaria (w/ warm slightly red undertones),https://images.ulta.com/is/image/Ulta/2550503sw?$50px$,320 Zaria (w/ warm slightly red undertones),Zaria,320,RGB,#8E4726,19.03846154,0.577777778,0.352941176
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,330 Accra (for dark skin w/ cool olive undertones),https://images.ulta.com/is/image/Ulta/2550499sw?$50px$,330 Accra (for dark skin w/ cool olive undertones),Accra,330,RGB,#A36335,25.09090909,0.509259259,0.423529412
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,340 Kampala (for dark tan skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550486sw?$50px$,340 Kampala (for dark tan skin w/ golden undertones),Kampala,340,RGB,#A35D31,23.15789474,0.537735849,0.415686275
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,350 Somalia (for dark tan skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2550487sw?$50px$,350 Somalia (for dark tan skin w/ warm undertones),Somalia,350,RGB,#B46636,22.85714286,0.538461538,0.458823529
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,400 Ethiopia (for tan skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550498sw?$50px$,400 Ethiopia (for tan skin w/ neutral warm undertones),Ethiopia,400,RGB,#D99C66,28.17391304,0.602094241,0.625490196
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,410 Nairobi (for tan skin with a cool undertone),https://images.ulta.com/is/image/Ulta/2550506sw?$50px$,410 Nairobi (for tan skin with a cool undertone),Nairobi,410,RGB,#B26634,23.80952381,0.547826087,0.450980392
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,420 Havana (for tan skin with a peach undertone),https://images.ulta.com/is/image/Ulta/2550495sw?$50px$,420 Havana (for tan skin with a peach undertone),Havana,420,RGB,#D68751,24.36090226,0.618604651,0.578431373
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,430 Rio (for tan skin w/ golden olive undertones),https://images.ulta.com/is/image/Ulta/2550491sw?$50px$,430 Rio (for tan skin w/ golden olive undertones),Rio,430,RGB,#B06B34,26.61290323,0.543859649,0.447058824
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,435 Punta Cana (for tan skin w/ neutral golden undertones),https://images.ulta.com/is/image/Ulta/2550514sw?$50px$,435 Punta Cana (for tan skin w/ neutral golden undertones),Punta Cana,435,RGB,#B8753E,27.04918033,0.495934959,0.482352941
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,440 Savanna (for tan skin w/ cool olive undertones),https://images.ulta.com/is/image/Ulta/2550500sw?$50px$,440 Savanna (for tan skin w/ cool olive undertones),Savanna,440,RGB,#BF7E4C,26.08695652,0.473251029,0.523529412
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,450 Casablanca (for tan skin w/ golden warm undertones),https://images.ulta.com/is/image/Ulta/2550517sw?$50px$,450 Casablanca (for tan skin w/ golden warm undertones),Casablanca,450,RGB,#D99C66,28.17391304,0.602094241,0.625490196
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,500 Bogota (for medium to tan skin w/ warm golden undertones),https://images.ulta.com/is/image/Ulta/2550518sw?$50px$,500 Bogota (for medium to tan skin w/ warm golden undertones),Bogota,500,RGB,#CB9F7C,26.58227848,0.431693989,0.641176471
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,510 Aruba (for medium skin w/ golden undertones),https://images.ulta.com/is/image/Ulta/2550501sw?$50px$,510 Aruba (for medium skin w/ golden undertones),Aruba,510,RGB,#DC9D5A,30.92307692,0.65,0.607843137
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,520 Tangier (for medium skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2550513sw?$50px$,520 Tangier (for medium skin w/ warm undertones),Tangier,520,RGB,#DD9B5F,28.57142857,0.649484536,0.619607843
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,530 Ibiza (for medium w/ cool golden undertones),https://images.ulta.com/is/image/Ulta/2550488sw?$50px$,530 Ibiza (for medium w/ cool golden undertones),Ibiza,530,RGB,#E2B075,32.47706422,0.652694611,0.67254902
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,540 Giza (for medium skin w/ cool neutral undertones),https://images.ulta.com/is/image/Ulta/2550497sw?$50px$,540 Giza (for medium skin w/ cool neutral undertones),Giza,540,RGB,#DBA26B,29.46428571,0.608695652,0.639215686
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,550 Martinique (for medium skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550492sw?$50px$,550 Martinique (for medium skin w/ neutral warm undertones),Martinique,550,RGB,#F3C48F,31.8,0.806451613,0.756862745
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,600 Cairo (for light skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550496sw?$50px$,600 Cairo (for light skin w/ neutral warm undertones),Cairo,600,RGB,#F3C7A0,28.19277108,0.775700935,0.790196078
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,610 Cebu (for light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550508sw?$50px$,610 Cebu (for light skin w/ neutral undertones),Cebu,610,RGB,#DDB088,28.23529412,0.555555556,0.7
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,620 Fes (for light skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550515sw?$50px$,620 Fes (for light skin w/ neutral warm undertones),Fes,620,RGB,#D4A682,26.34146341,0.488095238,0.670588235
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,630 Capri (for light skin w/ neutral warm undertones),https://images.ulta.com/is/image/Ulta/2550493sw?$50px$,630 Capri (for light skin w/ neutral warm undertones),Capri,630,RGB,#E9C29A,30.37974684,0.642276423,0.758823529
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,640 Malta (for light skin peachy undertones),https://images.ulta.com/is/image/Ulta/2550505sw?$50px$,640 Malta (for light skin peachy undertones),Malta,640,RGB,#EFCFA9,32.57142857,0.68627451,0.8
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,650 Alexandria (for light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550494sw?$50px$,650 Alexandria (for light skin w/ neutral undertones),Alexandria,650,RGB,#DCB189,28.91566265,0.54248366,0.7
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,700 Vienna (for very light skin w/ warm undertones),https://images.ulta.com/is/image/Ulta/2550516sw?$50px$,700 Vienna (for very light skin w/ warm undertones),Vienna,700,RGB,#F5DCBA,34.57627119,0.746835443,0.845098039
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,710 Maricao (for very light skin w/ neutral peachy undertones),https://images.ulta.com/is/image/Ulta/2550509sw?$50px$,710 Maricao (for very light skin w/ neutral peachy undertones),Maricao,710,RGB,#E3C5AC,27.27272727,0.495495495,0.782352941
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,720 Bali (for very light skin w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2550512sw?$50px$,720 Bali (for very light skin w/ a neutral undertone),Bali,720,RGB,#E3C09B,30.83333333,0.5625,0.749019608
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,730 Isla (for very light skin w/ neutral cool undertones),https://images.ulta.com/is/image/Ulta/2550507sw?$50px$,730 Isla (for very light skin w/ neutral cool undertones),Isla,730,RGB,#ECC4A8,24.70588235,0.641509434,0.792156863
Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,740 Marisol (for very very light skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2550510sw?$50px$,740 Marisol (for very very light skin w/ neutral undertones),Marisol,740,RGB,#F2C5A8,23.51351351,0.74,0.803921569
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,7 (a tan shade w/ a warm undertone)  selected,https://images.ulta.com/is/image/Ulta/2551323sw?$tn$,7 (a tan shade w/ a warm undertone),NA,7,RGB,#A58B69,34,0.25,0.529411765
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,0.25 (a light shade w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2551319sw?$50px$,0.25 (a light shade w/ a warm undertone),NA,0.25,RGB,#C9AD81,36.66666667,0.4,0.647058824
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,3 (a medium shade w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2551334sw?$50px$,3 (a medium shade w/ a cool undertone),NA,3,RGB,#B5977F,26.66666667,0.267326733,0.603921569
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,4 (a medium shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551335sw?$50px$,4 (a medium shade w/ a neutral undertone),NA,4,RGB,#C5A783,32.72727273,0.362637363,0.643137255
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,4.25 (a medium shade w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2551336sw?$50px$,4.25 (a medium shade w/ a cool undertone),NA,4.25,RGB,#C9AC86,34.02985075,0.382857143,0.656862745
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,4.75 (a medium shade w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2551338sw?$50px$,4.75 (a medium shade w/ a cool undertone),NA,4.75,RGB,#B19172,29.52380952,0.287671233,0.570588235
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,5 (a tan shade w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2551339sw?$50px$,5 (a tan shade w/ a cool undertone),NA,5,RGB,#AF9374,31.52542373,0.269406393,0.570588235
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,6 (a tan shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551320sw?$50px$,6 (a tan shade w/ a neutral undertone),NA,6,RGB,#C6A377,33.41772152,0.409326425,0.621568627
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,7.15 (a tan shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551324sw?$50px$,7.15 (a tan shade w/ a neutral undertone),NA,7.15,RGB,#C5A472,36.14457831,0.417085427,0.609803922
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,7.2 (a tan shade w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2551325sw?$50px$,7.2 (a tan shade w/ a warm undertone),NA,7.2,RGB,#AF804A,32.07920792,0.40562249,0.488235294
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,7.25 (a tan-deep shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551326sw?$50px$,7.25 (a tan-deep shade w/ a neutral undertone),NA,7.25,RGB,#9C774D,31.89873418,0.339055794,0.456862745
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,7.5 (a tan-deep shade w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2551328sw?$50px$,7.5 (a tan-deep shade w/ a warm undertone),NA,7.5,RGB,#A07349,28.96551724,0.373390558,0.456862745
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,8 (a deep shade w/ a warm undertone),https://images.ulta.com/is/image/Ulta/2551329sw?$50px$,8 (a deep shade w/ a warm undertone),NA,8,RGB,#9A6E48,27.80487805,0.362831858,0.443137255
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,8.5 (a deep shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551330sw?$50px$,8.5 (a deep shade w/ a neutral undertone),NA,8.5,RGB,#7C6047,28.30188679,0.271794872,0.382352941
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,9 (a deep shade w/ a cool undertone),https://images.ulta.com/is/image/Ulta/2551331sw?$50px$,9 (a deep shade w/ a cool undertone),NA,9,RGB,#8D6B4A,29.55223881,0.311627907,0.421568627
Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/absolute-cover-foundation?productId=pimprod2007181,10 (a deep shade w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2551333sw?$50px$,10 (a deep shade w/ a neutral undertone),NA,10,RGB,#614C40,21.81818182,0.204968944,0.315686275
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Light Warm  selected,https://images.ulta.com/is/image/Ulta/2553373sw?$tn$,Light Warm,Light Warm,NA,RGB,#E3C5A9,28.96551724,0.50877193,0.776470588
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair Warm,https://images.ulta.com/is/image/Ulta/2553381sw?$50px$,Fair Warm,Fair Warm,NA,RGB,#EBE1D2,36,0.384615385,0.87254902
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair Cool,https://images.ulta.com/is/image/Ulta/2553379sw?$50px$,Fair Cool,Fair Cool,NA,RGB,#E1CAB7,27.14285714,0.411764706,0.8
